LSOA code,season,count
E01000525,3,37
E01000526,1,82
E01000526,2,63
E01000526,3,93
E01000527,1,64
E01000527,2,62
E01000527,3,60
E01000528,1,52
E01000528,2,52
E01000528,3,53
E01000530,1,58
E01000530,2,55
E01000530,3,72
E01000531,1,61
E01000531,2,51
E01000531,3,73
E01000532,1,88
E01000532,2,56
E01000532,3,90
E01000533,1,103
E01000533,2,111
E01000533,3,102
E01000534,1,46
E01000534,2,55
E01000534,3,65
E01000535,1,87
E01000535,2,74
E01000535,3,73
E01000536,1,80
E01000536,2,59
E01000536,3,89
E01000538,1,54
E01000538,2,30
E01000538,3,45
E01000539,1,58
E01000539,2,38
E01000539,3,46
E01000540,1,61
E01000540,2,30
E01000540,3,63
E01000541,1,76
E01000541,2,55
E01000541,3,69
E01000543,1,58
E01000543,2,42
E01000543,3,52
E01000544,1,36
E01000544,2,34
E01000544,3,30
E01000545,1,144
E01000545,2,124
E01000545,3,138
E01000546,1,48
E01000546,2,48
E01000546,3,44
E01000547,1,56
E01000547,2,72
E01000547,3,49
E01000548,1,69
E01000548,2,79
E01000548,3,56
E01000549,1,61
E01000549,2,79
E01000549,3,74
E01000550,1,91
E01000550,2,94
E01000550,3,89
E01000551,1,58
E01000551,2,57
E01000551,3,47
E01000552,1,39
E01000552,2,42
E01000552,3,38
E01000553,1,62
E01000553,2,58
E01000553,3,63
E01000554,1,41
E01000554,2,51
E01000554,3,40
E01000555,1,88
E01000555,2,75
E01000555,3,94
E01000556,1,123
E01000556,2,139
E01000556,3,147
E01000557,1,46
E01000557,2,46
E01000557,3,74
E01000558,1,100
E01000558,2,107
E01000558,3,71
E01000559,1,35
E01000559,2,34
E01000559,3,31
E01000560,1,110
E01000560,2,99
E01000560,3,97
E01000561,1,80
E01000561,2,85
E01000561,3,75
E01000562,1,66
E01000562,2,56
E01000562,3,77
E01000563,1,47
E01000563,2,62
E01000563,3,73
E01000564,1,73
E01000564,2,53
E01000564,3,49
E01000565,1,49
E01000565,2,33
E01000565,3,55
E01000566,1,35
E01000566,2,20
E01000566,3,45
E01000567,1,41
E01000567,2,55
E01000567,3,42
E01000568,1,65
E01000568,2,43
E01000568,3,75
E01000569,1,48
E01000569,2,40
E01000569,3,46
E01000570,1,55
E01000570,2,52
E01000570,3,75
E01000571,1,76
E01000571,2,63
E01000571,3,82
E01000572,1,46
E01000572,2,22
E01000572,3,30
E01000573,1,64
E01000573,2,36
E01000573,3,60
E01000574,1,47
E01000574,2,30
E01000574,3,33
E01000575,1,65
E01000575,2,59
E01000575,3,60
E01000576,1,85
E01000576,2,77
E01000576,3,87
E01000577,1,75
E01000577,2,69
E01000577,3,73
E01000578,1,77
E01000578,2,45
E01000578,3,58
E01000579,1,47
E01000579,2,39
E01000579,3,39
E01000580,1,157
E01000580,2,146
E01000580,3,150
E01000581,1,62
E01000581,2,67
E01000581,3,60
E01000582,1,80
E01000582,2,51
E01000582,3,62
E01000583,1,134
E01000583,2,115
E01000583,3,133
E01000584,1,20
E01000584,2,12
E01000584,3,34
E01000585,1,42
E01000585,2,51
E01000585,3,61
E01000586,1,139
E01000586,2,159
E01000586,3,151
E01000587,1,29
E01000587,2,42
E01000587,3,47
E01000588,1,86
E01000588,2,72
E01000588,3,100
E01000589,1,59
E01000589,2,46
E01000589,3,49
E01000590,1,97
E01000590,2,58
E01000590,3,72
E01000591,1,75
E01000591,2,72
E01000591,3,83
E01000592,1,86
E01000592,2,52
E01000592,3,78
E01000593,1,71
E01000593,2,68
E01000593,3,57
E01000594,1,79
E01000594,2,62
E01000594,3,98
E01000595,1,44
E01000595,2,46
E01000595,3,48
E01000596,1,101
E01000596,2,78
E01000596,3,100
E01000599,1,31
E01000599,2,30
E01000599,3,32
E01000600,1,224
E01000600,2,182
E01000600,3,208
E01000601,1,117
E01000601,2,77
E01000601,3,96
E01000602,1,75
E01000602,2,33
E01000602,3,68
E01000603,1,57
E01000603,2,45
E01000603,3,52
E01000604,1,83
E01000604,2,47
E01000604,3,78
E01000605,1,58
E01000605,2,47
E01000605,3,36
E01000606,1,51
E01000606,2,25
E01000606,3,43
E01000607,1,53
E01000607,2,50
E01000607,3,76
E01000608,1,68
E01000608,2,52
E01000608,3,76
E01000609,1,80
E01000609,2,37
E01000609,3,69
E01000610,1,53
E01000610,2,45
E01000610,3,48
E01000611,1,36
E01000611,2,21
E01000611,3,42
E01000612,1,43
E01000612,2,32
E01000612,3,53
E01000613,1,37
E01000613,2,29
E01000613,3,31
E01000615,1,70
E01000615,2,77
E01000615,3,95
E01000616,1,59
E01000616,2,61
E01000616,3,70
E01000617,1,46
E01000617,2,34
E01000617,3,44
E01000618,1,51
E01000618,2,31
E01000618,3,52
E01000619,1,45
E01000619,2,30
E01000619,3,47
E01000620,1,63
E01000620,2,47
E01000620,3,46
E01000621,1,60
E01000621,2,29
E01000621,3,61
E01000622,1,51
E01000622,2,47
E01000622,3,45
E01000623,1,48
E01000623,2,66
E01000623,3,73
E01000624,1,83
E01000624,2,65
E01000624,3,89
E01000625,1,74
E01000625,2,67
E01000625,3,67
E01000626,1,40
E01000626,2,42
E01000626,3,45
E01000627,1,87
E01000627,2,80
E01000627,3,119
E01000628,1,91
E01000628,2,71
E01000628,3,82
E01000629,1,60
E01000629,2,41
E01000629,3,76
E01000630,1,78
E01000630,2,71
E01000630,3,71
E01000631,1,38
E01000631,2,28
E01000631,3,48
E01000632,1,41
E01000632,2,43
E01000632,3,49
E01000633,1,49
E01000633,2,38
E01000633,3,53
E01000634,1,36
E01000634,2,29
E01000634,3,44
E01000635,1,92
E01000635,2,104
E01000635,3,95
E01000636,1,52
E01000636,2,37
E01000636,3,43
E01000637,1,25
E01000637,2,16
E01000637,3,21
E01000638,1,66
E01000638,2,53
E01000638,3,67
E01000639,1,55
E01000639,2,43
E01000639,3,48
E01000640,1,72
E01000640,2,71
E01000640,3,62
E01000641,1,62
E01000641,2,51
E01000641,3,42
E01000642,1,159
E01000642,2,167
E01000642,3,163
E01000643,1,99
E01000643,2,101
E01000643,3,98
E01000644,1,63
E01000644,2,61
E01000644,3,74
E01000645,1,49
E01000645,2,30
E01000645,3,51
E01000646,1,37
E01000646,2,38
E01000646,3,40
E01000647,1,33
E01000647,2,17
E01000647,3,28
E01000648,1,44
E01000648,2,27
E01000648,3,34
E01000649,1,64
E01000649,2,48
E01000649,3,63
E01000650,1,54
E01000650,2,43
E01000650,3,52
E01000651,1,39
E01000651,2,27
E01000651,3,48
E01000652,1,60
E01000652,2,42
E01000652,3,37
E01000653,1,45
E01000653,2,46
E01000653,3,59
E01000654,1,19
E01000654,2,16
E01000654,3,26
E01000655,1,16
E01000655,2,18
E01000655,3,23
E01000656,1,22
E01000656,2,21
E01000656,3,27
E01000657,1,41
E01000657,2,19
E01000657,3,39
E01000658,1,29
E01000658,2,23
E01000658,3,31
E01000659,1,20
E01000659,2,9
E01000659,3,19
E01000661,1,76
E01000661,2,57
E01000661,3,69
E01000662,1,66
E01000662,2,31
E01000662,3,57
E01000663,1,40
E01000663,2,20
E01000663,3,31
E01000664,1,33
E01000664,2,22
E01000664,3,28
E01000665,1,54
E01000665,2,34
E01000665,3,28
E01000666,1,73
E01000666,2,59
E01000666,3,59
E01000667,1,40
E01000667,2,25
E01000667,3,37
E01000668,1,79
E01000668,2,43
E01000668,3,51
E01000669,1,38
E01000669,2,27
E01000669,3,18
E01000670,1,45
E01000670,2,27
E01000670,3,49
E01000671,1,61
E01000671,2,49
E01000671,3,63
E01000672,1,60
E01000672,2,46
E01000672,3,58
E01000673,1,67
E01000673,2,59
E01000673,3,69
E01000674,1,42
E01000674,2,34
E01000674,3,38
E01000675,1,113
E01000675,2,114
E01000675,3,103
E01000676,1,143
E01000676,2,123
E01000676,3,104
E01000677,1,74
E01000677,2,53
E01000677,3,67
E01000678,1,36
E01000678,2,30
E01000678,3,40
E01000679,1,30
E01000679,2,25
E01000679,3,35
E01000680,1,121
E01000680,2,81
E01000680,3,112
E01000681,1,24
E01000681,2,19
E01000681,3,28
E01000682,1,26
E01000682,2,31
E01000682,3,49
E01000683,1,35
E01000683,2,38
E01000683,3,42
E01000684,1,47
E01000684,2,32
E01000684,3,57
E01000685,1,46
E01000685,2,57
E01000685,3,54
E01000686,1,33
E01000686,2,23
E01000686,3,23
E01000687,1,45
E01000687,2,33
E01000687,3,56
E01000688,1,56
E01000688,2,41
E01000688,3,45
E01000689,1,34
E01000689,2,42
E01000689,3,42
E01000690,1,58
E01000690,2,38
E01000690,3,47
E01000691,1,56
E01000691,2,41
E01000691,3,56
E01000692,1,92
E01000692,2,62
E01000692,3,75
E01000693,1,70
E01000693,2,74
E01000693,3,56
E01000694,1,64
E01000694,2,50
E01000694,3,57
E01000695,1,51
E01000695,2,52
E01000695,3,49
E01000696,1,63
E01000696,2,48
E01000696,3,58
E01000697,1,46
E01000697,2,38
E01000697,3,44
E01000698,1,79
E01000698,2,66
E01000698,3,54
E01000699,1,28
E01000699,2,36
E01000699,3,39
E01000700,1,29
E01000700,2,13
E01000700,3,28
E01000701,1,30
E01000701,2,26
E01000701,3,23
E01000702,1,20
E01000702,2,20
E01000702,3,26
E01000703,1,59
E01000703,2,60
E01000703,3,53
E01000704,1,70
E01000704,2,56
E01000704,3,65
E01000705,1,37
E01000705,2,44
E01000705,3,45
E01000706,1,57
E01000706,2,35
E01000706,3,71
E01000707,1,46
E01000707,2,21
E01000707,3,32
E01000708,1,67
E01000708,2,46
E01000708,3,60
E01000709,1,68
E01000709,2,55
E01000709,3,71
E01000710,1,95
E01000710,2,60
E01000710,3,94
E01000711,1,75
E01000711,2,54
E01000711,3,70
E01000712,1,72
E01000712,2,49
E01000712,3,58
E01000713,1,68
E01000713,2,48
E01000713,3,52
E01000714,1,138
E01000714,2,126
E01000714,3,123
E01000715,1,65
E01000715,2,47
E01000715,3,59
E01000716,1,53
E01000716,2,30
E01000716,3,53
E01000717,1,50
E01000717,2,23
E01000717,3,50
E01000718,1,81
E01000718,2,55
E01000718,3,104
E01000719,1,132
E01000719,2,108
E01000719,3,101
E01000720,1,83
E01000720,2,71
E01000720,3,66
E01000721,1,43
E01000721,2,47
E01000721,3,44
E01000722,1,104
E01000722,2,86
E01000722,3,99
E01000723,1,30
E01000723,2,23
E01000723,3,26
E01000724,1,81
E01000724,2,49
E01000724,3,74
E01000725,1,110
E01000725,2,74
E01000725,3,91
E01000726,1,71
E01000726,2,50
E01000726,3,56
E01000727,1,101
E01000727,2,66
E01000727,3,98
E01000728,1,82
E01000728,2,61
E01000728,3,84
E01000729,1,46
E01000729,2,58
E01000729,3,73
E01000730,1,64
E01000730,2,59
E01000730,3,61
E01000731,1,58
E01000731,2,41
E01000731,3,50
E01000732,1,49
E01000732,2,24
E01000732,3,42
E01000733,1,85
E01000733,2,53
E01000733,3,62
E01000734,1,54
E01000734,2,46
E01000734,3,36
E01000735,1,51
E01000735,2,34
E01000735,3,46
E01000736,1,40
E01000736,2,28
E01000736,3,41
E01000737,1,47
E01000737,2,52
E01000737,3,53
E01000738,1,131
E01000738,2,77
E01000738,3,124
E01000739,1,82
E01000739,2,78
E01000739,3,66
E01000740,1,146
E01000740,2,115
E01000740,3,107
E01000741,1,80
E01000741,2,80
E01000741,3,89
E01000742,1,75
E01000742,2,79
E01000742,3,79
E01000743,1,93
E01000743,2,87
E01000743,3,74
E01000744,1,46
E01000744,2,48
E01000744,3,58
E01000745,1,78
E01000745,2,59
E01000745,3,89
E01000746,1,97
E01000746,2,86
E01000746,3,78
E01000747,1,61
E01000747,2,59
E01000747,3,59
E01000748,1,85
E01000748,2,56
E01000748,3,82
E01000749,1,43
E01000749,2,41
E01000749,3,63
E01000750,1,10
E01000750,2,26
E01000750,3,19
E01000751,1,48
E01000751,2,44
E01000751,3,33
E01000752,1,48
E01000752,2,30
E01000752,3,38
E01000753,1,31
E01000753,2,28
E01000753,3,32
E01000754,1,49
E01000754,2,42
E01000754,3,32
E01000755,1,23
E01000755,2,10
E01000755,3,23
E01000756,1,62
E01000756,2,28
E01000756,3,44
E01000757,1,32
E01000757,2,20
E01000757,3,28
E01000758,1,31
E01000758,2,15
E01000758,3,25
E01000759,1,28
E01000759,2,36
E01000759,3,47
E01000760,1,55
E01000760,2,50
E01000760,3,48
E01000761,1,29
E01000761,2,30
E01000761,3,35
E01000762,1,31
E01000762,2,39
E01000762,3,39
E01000763,1,44
E01000763,2,22
E01000763,3,38
E01000764,1,38
E01000764,2,20
E01000764,3,27
E01000765,1,70
E01000765,2,54
E01000765,3,65
E01000766,1,44
E01000766,2,25
E01000766,3,25
E01000767,1,33
E01000767,2,32
E01000767,3,40
E01000768,1,32
E01000768,2,26
E01000768,3,46
E01000769,1,36
E01000769,2,30
E01000769,3,38
E01000770,1,49
E01000770,2,34
E01000770,3,49
E01000771,1,53
E01000771,2,32
E01000771,3,46
E01000772,1,38
E01000772,2,37
E01000772,3,50
E01000773,1,63
E01000773,2,49
E01000773,3,81
E01000774,1,60
E01000774,2,55
E01000774,3,51
E01000775,1,97
E01000775,2,89
E01000775,3,92
E01000777,1,41
E01000777,2,39
E01000777,3,31
E01000778,1,36
E01000778,2,32
E01000778,3,38
E01000779,1,78
E01000779,2,70
E01000779,3,55
E01000780,1,79
E01000780,2,47
E01000780,3,60
E01000781,1,32
E01000781,2,15
E01000781,3,30
E01000782,1,77
E01000782,2,74
E01000782,3,78
E01000783,1,62
E01000783,2,39
E01000783,3,39
E01000784,1,47
E01000784,2,28
E01000784,3,26
E01000785,1,55
E01000785,2,37
E01000785,3,58
E01000786,1,63
E01000786,2,43
E01000786,3,58
E01000787,1,88
E01000787,2,56
E01000787,3,54
E01000788,1,94
E01000788,2,43
E01000788,3,60
E01000789,1,64
E01000789,2,61
E01000789,3,52
E01000790,1,154
E01000790,2,138
E01000790,3,127
E01000791,1,60
E01000791,2,30
E01000791,3,53
E01000792,1,51
E01000792,2,44
E01000792,3,57
E01000793,1,34
E01000793,2,30
E01000793,3,27
E01000794,1,48
E01000794,2,36
E01000794,3,41
E01000795,1,67
E01000795,2,32
E01000795,3,43
E01000796,1,47
E01000796,2,32
E01000796,3,32
E01000797,1,140
E01000797,2,85
E01000797,3,114
E01000798,1,64
E01000798,2,47
E01000798,3,44
E01000799,1,101
E01000799,2,100
E01000799,3,87
E01000800,1,57
E01000800,2,60
E01000800,3,74
E01000801,1,65
E01000801,2,38
E01000801,3,59
E01000802,1,48
E01000802,2,40
E01000802,3,47
E01000803,1,71
E01000803,2,44
E01000803,3,59
E01000804,1,84
E01000804,2,56
E01000804,3,92
E01000805,1,53
E01000805,2,32
E01000805,3,43
E01000806,1,59
E01000806,2,41
E01000806,3,45
E01000807,1,63
E01000807,2,64
E01000807,3,57
E01000808,1,39
E01000808,2,35
E01000808,3,41
E01000809,1,37
E01000809,2,16
E01000809,3,37
E01000810,1,38
E01000810,2,50
E01000810,3,44
E01000811,1,44
E01000811,2,14
E01000811,3,33
E01000812,1,65
E01000812,2,36
E01000812,3,58
E01000813,1,56
E01000813,2,32
E01000813,3,48
E01000814,1,60
E01000814,2,45
E01000814,3,63
E01000815,1,48
E01000815,2,30
E01000815,3,38
E01000816,1,35
E01000816,2,36
E01000816,3,45
E01000818,1,61
E01000818,2,33
E01000818,3,60
E01000819,1,66
E01000819,2,44
E01000819,3,74
E01000820,1,69
E01000820,2,63
E01000820,3,63
E01000822,1,30
E01000822,2,18
E01000822,3,18
E01000823,1,44
E01000823,2,38
E01000823,3,50
E01000824,1,73
E01000824,2,59
E01000824,3,60
E01000825,1,48
E01000825,2,38
E01000825,3,42
E01000826,1,32
E01000826,2,24
E01000826,3,31
E01000827,1,36
E01000827,2,30
E01000827,3,51
E01000828,1,50
E01000828,2,27
E01000828,3,65
E01000829,1,24
E01000829,2,18
E01000829,3,29
E01000830,1,25
E01000830,2,20
E01000830,3,31
E01000831,1,27
E01000831,2,27
E01000831,3,31
E01000832,1,34
E01000832,2,26
E01000832,3,48
E01000833,1,39
E01000833,2,26
E01000833,3,30
E01000834,1,12
E01000834,2,9
E01000834,3,14
E01000835,1,75
E01000835,2,64
E01000835,3,85
E01000836,1,30
E01000836,2,25
E01000836,3,35
E01000837,1,46
E01000837,2,26
E01000837,3,39
E01000838,1,67
E01000838,2,45
E01000838,3,48
E01000839,1,26
E01000839,2,15
E01000839,3,30
E01000840,1,46
E01000840,2,23
E01000840,3,57
E01000841,1,41
E01000841,2,35
E01000841,3,44
E01000842,1,69
E01000842,2,48
E01000842,3,65
E01000843,1,58
E01000843,2,52
E01000843,3,59
E01000844,1,50
E01000844,2,34
E01000844,3,41
E01000845,1,95
E01000845,2,77
E01000845,3,90
E01000846,1,38
E01000846,2,32
E01000846,3,44
E01000847,1,59
E01000847,2,62
E01000847,3,55
E01000848,1,60
E01000848,2,64
E01000848,3,57
E01000849,1,57
E01000849,2,53
E01000849,3,65
E01000850,1,303
E01000850,2,294
E01000850,3,264
E01000851,1,222
E01000851,2,224
E01000851,3,208
E01000852,1,130
E01000852,2,168
E01000852,3,114
E01000853,1,104
E01000853,2,93
E01000853,3,91
E01000854,1,194
E01000854,2,179
E01000854,3,186
E01000855,1,272
E01000855,2,314
E01000855,3,248
E01000856,1,80
E01000856,2,72
E01000856,3,97
E01000857,1,37
E01000857,2,55
E01000857,3,53
E01000858,1,95
E01000858,2,110
E01000858,3,99
E01000859,1,113
E01000859,2,112
E01000859,3,110
E01000860,1,48
E01000860,2,62
E01000860,3,53
E01000861,1,106
E01000861,2,104
E01000861,3,101
E01000862,1,142
E01000862,2,127
E01000862,3,153
E01000863,1,189
E01000863,2,169
E01000863,3,166
E01000864,1,55
E01000864,2,42
E01000864,3,59
E01000865,1,92
E01000865,2,70
E01000865,3,69
E01000866,1,95
E01000866,2,62
E01000866,3,74
E01000867,1,86
E01000867,2,91
E01000867,3,80
E01000868,1,34
E01000868,2,42
E01000868,3,47
E01000869,1,76
E01000869,2,83
E01000869,3,70
E01000870,1,42
E01000870,2,61
E01000870,3,49
E01000871,1,89
E01000871,2,84
E01000871,3,74
E01000872,1,119
E01000872,2,126
E01000872,3,114
E01000873,1,71
E01000873,2,72
E01000873,3,50
E01000874,1,66
E01000874,2,69
E01000874,3,84
E01000875,1,60
E01000875,2,50
E01000875,3,63
E01000876,1,63
E01000876,2,48
E01000876,3,67
E01000877,1,54
E01000877,2,72
E01000877,3,63
E01000878,1,58
E01000878,2,45
E01000878,3,59
E01000879,1,80
E01000879,2,52
E01000879,3,63
E01000880,1,100
E01000880,2,56
E01000880,3,95
E01000881,1,109
E01000881,2,97
E01000881,3,89
E01000882,1,36
E01000882,2,48
E01000882,3,67
E01000883,1,141
E01000883,2,110
E01000883,3,115
E01000884,1,59
E01000884,2,47
E01000884,3,53
E01000885,1,59
E01000885,2,30
E01000885,3,64
E01000886,1,54
E01000886,2,47
E01000886,3,41
E01000887,1,80
E01000887,2,67
E01000887,3,58
E01000888,1,76
E01000888,2,56
E01000888,3,69
E01000889,1,42
E01000889,2,45
E01000889,3,39
E01000890,1,30
E01000890,2,40
E01000890,3,48
E01000891,1,89
E01000891,2,71
E01000891,3,74
E01000892,1,101
E01000892,2,84
E01000892,3,113
E01000893,1,62
E01000893,2,52
E01000893,3,52
E01000894,1,81
E01000894,2,49
E01000894,3,63
E01000895,1,81
E01000895,2,77
E01000895,3,71
E01000896,1,67
E01000896,2,52
E01000896,3,59
E01000897,1,63
E01000897,2,63
E01000897,3,68
E01000898,1,93
E01000898,2,95
E01000898,3,109
E01000899,1,76
E01000899,2,60
E01000899,3,87
E01000900,1,70
E01000900,2,60
E01000900,3,73
E01000901,1,88
E01000901,2,70
E01000901,3,68
E01000902,1,43
E01000902,2,38
E01000902,3,49
E01000903,1,71
E01000903,2,49
E01000903,3,80
E01000904,1,106
E01000904,2,71
E01000904,3,99
E01000905,1,81
E01000905,2,65
E01000905,3,72
E01000906,1,51
E01000906,2,50
E01000906,3,53
E01000907,1,42
E01000907,2,71
E01000907,3,51
E01000908,1,30
E01000908,2,41
E01000908,3,49
E01000909,1,76
E01000909,2,73
E01000909,3,94
E01000910,1,77
E01000910,2,56
E01000910,3,68
E01000911,1,68
E01000911,2,51
E01000911,3,61
E01000912,1,48
E01000912,2,66
E01000912,3,52
E01000913,1,126
E01000913,2,120
E01000913,3,113
E01000914,1,431
E01000914,2,417
E01000914,3,397
E01000915,1,37
E01000915,2,51
E01000915,3,47
E01000916,1,223
E01000916,2,218
E01000916,3,195
E01000917,1,36
E01000917,2,34
E01000917,3,32
E01000918,1,318
E01000918,2,300
E01000918,3,299
E01000919,1,305
E01000919,2,367
E01000919,3,320
E01000920,1,122
E01000920,2,118
E01000920,3,108
E01000921,1,112
E01000921,2,107
E01000921,3,76
E01000922,1,90
E01000922,2,64
E01000922,3,72
E01000923,1,63
E01000923,2,47
E01000923,3,52
E01000924,1,32
E01000924,2,45
E01000924,3,53
E01000925,1,52
E01000925,2,38
E01000925,3,44
E01000926,1,75
E01000926,2,73
E01000926,3,86
E01000927,1,69
E01000927,2,100
E01000927,3,90
E01000928,1,76
E01000928,2,62
E01000928,3,66
E01000929,1,27
E01000929,2,46
E01000929,3,44
E01000930,1,99
E01000930,2,112
E01000930,3,94
E01000931,1,90
E01000931,2,110
E01000931,3,89
E01000932,1,63
E01000932,2,45
E01000932,3,46
E01000933,1,106
E01000933,2,129
E01000933,3,106
E01000934,1,33
E01000934,2,41
E01000934,3,44
E01000935,1,48
E01000935,2,61
E01000935,3,68
E01000936,1,72
E01000936,2,80
E01000936,3,51
E01000937,1,31
E01000937,2,34
E01000937,3,41
E01000938,1,101
E01000938,2,150
E01000938,3,106
E01000939,1,85
E01000939,2,117
E01000939,3,97
E01000940,1,22
E01000940,2,23
E01000940,3,22
E01000941,1,26
E01000941,2,43
E01000941,3,38
E01000942,1,65
E01000942,2,79
E01000942,3,79
E01000943,1,101
E01000943,2,118
E01000943,3,110
E01000944,1,16
E01000944,2,26
E01000944,3,12
E01000945,1,128
E01000945,2,144
E01000945,3,97
E01000946,1,62
E01000946,2,78
E01000946,3,76
E01000947,1,161
E01000947,2,160
E01000947,3,148
E01000948,1,91
E01000948,2,103
E01000948,3,125
E01000949,1,18
E01000949,2,28
E01000949,3,12
E01000950,1,60
E01000950,2,51
E01000950,3,56
E01000951,1,22
E01000951,2,19
E01000951,3,40
E01000952,1,40
E01000952,2,57
E01000952,3,39
E01000953,1,82
E01000953,2,77
E01000953,3,71
E01000954,1,22
E01000954,2,38
E01000954,3,24
E01000955,1,77
E01000955,2,74
E01000955,3,53
E01000956,1,105
E01000956,2,87
E01000956,3,82
E01000957,1,66
E01000957,2,79
E01000957,3,87
E01000958,1,84
E01000958,2,90
E01000958,3,93
E01000959,1,30
E01000959,2,35
E01000959,3,42
E01000960,1,57
E01000960,2,58
E01000960,3,55
E01000961,1,73
E01000961,2,58
E01000961,3,91
E01000962,1,77
E01000962,2,62
E01000962,3,66
E01000963,1,103
E01000963,2,75
E01000963,3,86
E01000964,1,80
E01000964,2,49
E01000964,3,68
E01000965,1,130
E01000965,2,88
E01000965,3,113
E01000966,1,30
E01000966,2,20
E01000966,3,34
E01000967,1,35
E01000967,2,40
E01000967,3,41
E01000968,1,75
E01000968,2,60
E01000968,3,57
E01000969,1,78
E01000969,2,92
E01000969,3,71
E01000970,1,89
E01000970,2,76
E01000970,3,81
E01000971,1,43
E01000971,2,33
E01000971,3,47
E01000972,1,98
E01000972,2,103
E01000972,3,107
E01000973,1,205
E01000973,2,179
E01000973,3,182
E01000974,1,83
E01000974,2,75
E01000974,3,79
E01000975,1,50
E01000975,2,42
E01000975,3,70
E01000976,1,88
E01000976,2,73
E01000976,3,99
E01000977,1,88
E01000977,2,78
E01000977,3,90
E01000978,1,41
E01000978,2,32
E01000978,3,55
E01000979,1,46
E01000979,2,38
E01000979,3,61
E01000980,1,31
E01000980,2,31
E01000980,3,25
E01000981,1,42
E01000981,2,31
E01000981,3,26
E01000982,1,37
E01000982,2,12
E01000982,3,29
E01000983,1,35
E01000983,2,39
E01000983,3,25
E01000984,1,28
E01000984,2,28
E01000984,3,42
E01000985,1,59
E01000985,2,46
E01000985,3,48
E01000986,1,78
E01000986,2,65
E01000986,3,90
E01000987,1,48
E01000987,2,39
E01000987,3,36
E01000989,1,41
E01000989,2,25
E01000989,3,34
E01000990,1,39
E01000990,2,42
E01000990,3,19
E01000991,1,40
E01000991,2,32
E01000991,3,49
E01000992,1,51
E01000992,2,48
E01000992,3,41
E01000993,1,35
E01000993,2,47
E01000993,3,36
E01000994,1,42
E01000994,2,46
E01000994,3,50
E01000995,1,36
E01000995,2,44
E01000995,3,56
E01000996,1,17
E01000996,2,13
E01000996,3,19
E01000997,1,25
E01000997,2,30
E01000997,3,34
E01000998,1,78
E01000998,2,55
E01000998,3,63
E01000999,1,34
E01000999,2,31
E01000999,3,35
E01001000,1,52
E01001000,2,66
E01001000,3,52
E01001001,1,66
E01001001,2,51
E01001001,3,53
E01001002,1,23
E01001002,2,15
E01001002,3,28
E01001003,1,27
E01001003,2,18
E01001003,3,20
E01001004,1,61
E01001004,2,62
E01001004,3,76
E01001005,1,42
E01001005,2,45
E01001005,3,37
E01001006,1,40
E01001006,2,41
E01001006,3,63
E01001007,1,77
E01001007,2,39
E01001007,3,53
E01001008,1,68
E01001008,2,45
E01001008,3,53
E01001009,1,41
E01001009,2,27
E01001009,3,44
E01001010,1,89
E01001010,2,112
E01001010,3,100
E01001011,1,107
E01001011,2,101
E01001011,3,91
E01001012,1,112
